,SMA,EMA,WMA,DEMA,TEMA,TRIMA,KAMA,FAMA,MAMA,T3,RSI,WILLR,ADX,ADXR,MOM,CMO,ROC,ROCR,TRIX,MIDPOINT,HT_TRENDLINE,SINE,LEAD SINE,TRENDMODE,DCPERIOD,HT_DCPHASE,QUADRATURE,PHASE,MACD_Hist,MACD_Signal,MACD,MACDEXT,MACDEXT_Signal,MACDEXT_Hist,STOCH_SlowD,STOCH_SlowK,STOCHF_FastD,STOCHF_FastK,STOCHRSI_FastD,STOCHRSI_FastK,APO,PPO,BOP,TRANGE,Chaikin A/D,OBV,CCI,Aroon Down,Aroon Up,AROONOSC,MFI,DX,MINUS_DI,PLUS_DI,MINUS_DM,PLUS_DM,MIDPRICE,ATR,NATR,ULTOSC,Real Upper Band,Real Middle Band,Real Lower Band,SAR,ADOSC
2003-03-21,885.7300,888.4385,889.0833,894.3054,895.0202,885.7300,880.5787,1027.9338,910.9223,887.7640,99.7122,-0.2983,95.9019,94.4236,21.7700,99.4244,2.4908,1.0249,1.1883,885.7300,835.9212,0.9076,0.3449,1,17.7137,114.8227,43.5168,25.9547,9.3436,-2.2129,7.1307,3.4442,-3.2892,6.7335,97.7203,96.9914,96.9914,99.8399,100.0000,100.0000,3.4442,0.4108,0.9945,20.2300,18077400644.1613,-54711600000.0000,66.6667,50.0000,100.0000,50.0000,100.0000,98.8586,0.3460,60.2875,0.1332,23.2020,877.4550,19.2427,2.1481,80.6233,905.8500,885.7300,865.6100,797.1351,2921736502.0190
2003-03-24,880.0100,872.2995,874.7500,868.8754,866.0167,880.0100,879.9390,1027.3464,910.4554,877.0224,28.8721,-93.4771,52.4347,74.1683,-11.4400,-42.2557,-1.3064,0.9869,-0.1289,880.0100,838.2837,0.7630,0.0825,1,18.1006,130.2697,28.5314,39.8542,7.6770,-0.2936,7.3833,5.1528,-2.0294,7.1822,87.9612,70.0566,70.0566,17.8256,66.6667,0.0000,5.1528,0.6132,-0.9346,33.7700,16953632615.3707,-56004600000.0000,-66.6667,0.0000,50.0000,50.0000,59.7120,8.9676,26.1948,21.8834,13.8866,11.6010,878.9600,26.5064,3.0670,66.9404,911.5700,880.0100,848.4500,802.0734,2498779363.2363
2003-03-25,869.4850,873.9265,871.2367,873.3275,873.3162,869.4850,879.2433,1026.7602,910.0982,873.9784,51.7182,-62.3335,30.7012,41.5679,-21.0500,3.4363,-2.3499,0.9765,-0.1342,869.4850,840.6027,0.5822,-0.1633,1,18.4362,144.3971,-0.5310,45.7119,6.9033,1.4322,8.3355,7.4409,-0.4924,7.9333,73.4944,53.4352,53.4352,42.6402,44.0834,32.2501,7.4409,0.8839,0.6082,17.2800,17495324127.6004,-54671200000.0000,-66.6667,50.0000,0.0000,-50.0000,-0.0000,8.9676,15.8572,13.2473,6.9433,5.8005,878.9050,21.8932,2.5028,68.5319,879.9950,869.4850,858.9750,806.7647,2270946072.7859
2003-03-26,872.3450,871.2755,871.5467,870.1922,870.0270,872.3450,878.4637,1026.1749,909.6967,871.3426,40.0056,-57.4074,19.8344,25.2678,5.7200,-19.9888,0.6619,1.0066,-0.2098,872.3450,842.5244,0.4550,-0.3079,1,18.5238,152.9332,-24.1113,36.3911,5.7378,2.8666,8.6044,11.9244,1.5349,10.3895,51.1774,30.0405,30.0405,29.6557,15.9888,15.7163,11.9244,1.4153,-0.5134,9.3300,17160104671.9981,-55990900000.0000,-66.6667,0.0000,0.0000,0.0000,-0.0000,8.9676,11.1188,9.2888,3.4716,2.9002,871.2300,15.6116,1.7945,62.5272,877.1350,872.3450,867.5550,811.2215,1864631166.0204
2003-03-27,869.2350,869.4385,868.9967,868.4651,868.4466,869.2350,874.0443,1025.5904,909.2850,869.2980,35.2404,-41.1066,47.3793,33.6068,-6.2200,-29.5192,-0.7111,0.9929,-0.2187,869.2350,844.3905,0.1173,-0.6193,1,18.3941,173.2664,-20.7356,27.3747,4.5890,4.0139,8.6029,16.6740,3.9928,12.6811,38.9232,33.2937,33.2937,27.5853,18.9854,8.9896,16.6740,1.9769,-0.0890,16.0600,17528592065.7442,-57223800000.0000,-66.6667,100.0000,0.0000,-100.0000,-0.0000,74.9242,31.9396,4.5786,10.1158,1.4501,866.9450,15.8358,1.8233,60.5527,870.6650,869.2350,867.8050,815.4554,1646145496.1700
2003-03-28,866.0100,865.4795,865.1733,863.8354,863.6056,866.0100,869.3579,1025.0066,908.8271,865.6833,19.1910,-66.3140,61.1517,54.2655,-6.4500,-61.6180,-0.7414,0.9926,-0.3246,866.0100,846.4199,-0.1247,-0.7898,1,18.1162,187.1649,-29.5418,25.6284,3.2715,4.8318,8.1033,20.6011,6.7563,13.8448,29.0660,23.8637,23.8637,14.3501,8.2353,0.0000,20.6011,2.4395,-0.5547,9.0500,17025586206.0679,-58450800000.0000,-66.6667,50.0000,0.0000,-50.0000,-0.0000,74.9242,20.3244,2.9136,5.0579,0.7251,866.1200,12.4429,1.4410,58.1278,871.0300,866.0100,860.9900,819.4776,1247068085.3188
2003-03-31,855.8400,853.9465,853.2867,849.5541,848.5615,855.8400,859.9455,1024.4227,908.2207,855.2766,5.0774,-82.8244,78.7670,69.9593,-20.3400,-89.8453,-2.3419,0.9766,-0.7829,855.8400,848.0707,-0.3794,-0.9225,0,17.8003,202.2958,-42.8901,8.9401,1.2525,5.1449,6.3974,21.9574,9.5932,12.3642,25.0936,18.1232,18.1232,12.4344,2.9965,0.0000,21.9574,2.6001,-0.7730,19.8200,16209172747.2584,-59946300000.0000,-66.6667,100.0000,0.0000,-100.0000,-0.0000,96.3822,60.9957,1.1237,19.6790,0.3625,856.7800,16.1314,1.9019,52.6090,871.1600,855.8400,840.5200,823.2988,710671399.8658
2003-04-01,853.3300,856.9688,855.0467,856.5121,857.4931,853.3300,859.8967,1023.8392,907.7233,855.1738,52.2736,-25.3280,87.5746,83.1708,-5.0200,4.5473,-0.5814,0.9942,-0.3337,853.3300,849.8501,-0.6028,-0.9904,0,17.6118,217.0700,-21.5098,-6.5594,0.5318,5.2778,5.8096,23.0620,12.3524,10.7096,22.0914,24.2872,24.2872,46.0772,33.3333,100.0000,23.0620,2.7277,0.7669,13.4301,17061311024.5980,-58484700000.0000,66.6667,50.0000,0.0000,-50.0000,49.5464,96.3822,33.2848,0.6132,9.8395,0.1813,853.5900,14.7808,1.7217,49.4072,863.6300,853.3300,843.0300,826.9288,697764807.7098
2003-04-02,869.6900,872.9230,873.4267,878.0888,880.2899,869.6900,869.2315,1023.2573,907.4550,869.4013,84.9184,-9.9945,76.4033,81.9889,32.7200,69.8369,3.8577,1.0386,0.6904,869.6900,852.0465,-0.7741,-0.9950,1,17.6311,230.7261,-11.2562,-5.3801,1.4348,5.6365,7.0714,22.9431,14.8000,8.1431,30.7520,49.8454,49.8454,91.0247,66.6667,100.0000,22.9431,2.7085,0.8593,26.0900,18203849013.4548,-56894900000.0000,66.6667,0.0000,100.0000,100.0000,100.0000,65.2319,12.0373,57.2062,4.9197,23.3806,866.2100,20.4354,2.3198,60.9609,892.1100,869.6900,847.2700,830.3774,992586488.4905
2003-04-03,878.6750,875.2743,877.9333,877.7801,877.6271,878.6750,870.8073,1022.6767,907.1450,875.7418,66.7847,-34.4400,72.3009,74.3521,17.9700,33.5694,2.0932,1.0209,0.6149,878.6750,854.9521,-0.8906,-0.9514,1,17.7251,242.9439,-7.6297,-10.7476,1.5903,6.0341,7.6244,21.8957,16.8502,5.0455,48.5706,71.5792,71.5792,77.6356,92.4292,77.2877,21.8957,2.5791,-0.4555,9.7700,16954841718.9969,-58234400000.0000,66.6667,0.0000,100.0000,100.0000,100.0000,68.1986,8.1438,43.0728,2.4599,13.0103,872.1850,15.1027,1.7232,56.7366,883.1250,878.6750,874.2250,833.6535,625548810.7105
2003-04-04,877.6500,877.6581,878.0500,879.2879,878.9450,877.6500,871.2890,1022.0976,906.8620,878.5557,73.0030,-60.3775,53.7357,63.0183,-2.0500,46.0061,-0.2327,0.9977,0.4535,877.6500,858.6176,-0.9606,-0.8758,1,17.8019,253.8590,0.1868,-9.1376,1.7025,6.4597,8.1622,20.6994,18.5776,2.1218,68.4728,83.9939,83.9939,83.3214,87.4546,85.0761,20.6994,2.4336,0.2823,8.5000,17062897962.5733,-56993200000.0000,-66.6667,0.0000,50.0000,50.0000,51.9296,35.1706,13.2186,27.5611,3.1200,6.5052,880.0600,11.8014,1.3428,55.6544,880.0500,877.6500,875.2500,836.7658,452910491.7829
2003-04-07,879.3900,879.1727,879.5700,880.2208,879.9126,879.3900,875.1294,1021.5201,906.5927,879.9081,76.8960,-81.4090,71.0843,62.4100,3.4800,53.7920,0.3971,1.0040,0.3104,879.3900,862.6579,-0.9953,-0.7725,1,17.8573,264.4248,2.0394,-13.1179,1.6936,6.8831,8.5767,19.5628,19.9244,-0.3616,75.9908,72.3994,72.3994,56.2412,79.2629,75.4250,19.5628,2.2959,0.0415,26.0400,15692825994.9392,-55499200000.0000,66.6667,50.0000,100.0000,50.0000,54.8817,88.4329,4.1224,67.1556,1.5600,25.4126,889.5600,18.9207,2.1503,45.9062,880.4700,879.3900,878.3100,839.7225,-94819945.8240
2003-04-08,879.1100,878.5842,878.8366,878.7374,878.3364,879.1100,875.2417,1020.9440,906.3097,879.3424,53.4766,-88.0504,57.5070,64.2956,-0.5600,6.9532,-0.0637,0.9994,0.1264,879.1100,866.2023,-0.9888,-0.5935,0,17.8503,278.5945,28.4448,-11.0469,1.4318,7.2411,8.6729,16.4322,20.4253,-3.9931,72.3808,60.7491,60.7491,42.6847,53.5004,0.0000,16.4322,1.9247,-0.1945,8.4300,15515499470.9282,-56734600000.0000,-66.6667,0.0000,50.0000,50.0000,54.9951,43.9296,18.0982,46.4570,4.9500,12.7063,889.7850,13.6753,1.5570,45.6578,880.7500,879.1100,877.4700,843.6326,-366693569.2282
2003-04-09,872.1400,870.1881,870.0900,867.4404,866.3398,872.1400,871.1298,1020.3689,905.9065,871.8890,9.6037,-98.7516,43.0379,50.2724,-13.9400,-80.7926,-1.5842,0.9842,-0.3752,872.1400,868.9782,-0.5357,0.2183,0,17.7712,-32.3912,34.3922,8.6858,0.3417,7.3265,7.6682,14.8865,20.2267,-5.3402,55.4512,33.2051,33.2051,0.6894,25.1417,0.0000,14.8865,1.7402,-0.5687,21.6300,14254099378.4225,-58028300000.0000,-66.6667,100.0000,0.0000,-100.0000,-0.0000,28.5687,32.3889,17.9949,11.4350,6.3532,876.5350,17.6527,2.0384,40.8385,884.4400,872.1400,859.8400,847.3080,-845933392.8518
2003-04-10,868.7850,871.1160,869.7167,870.5095,870.8563,868.7850,871.1678,1019.7948,905.5632,870.4386,48.2181,-64.1317,44.7215,43.8797,-6.7100,-3.5638,-0.7640,0.9924,-0.2180,868.7850,870.6551,0.9857,0.8160,0,17.6658,80.3089,9.8921,17.3053,-0.0695,7.3091,7.2396,13.0182,19.3842,-6.3659,38.4636,21.4364,21.4364,20.9352,19.1277,57.3831,13.0182,1.5190,0.6197,9.0200,15472841780.5726,-56753000000.0000,-66.6667,100.0000,50.0000,-50.0000,-0.0000,46.4052,32.5331,11.9095,8.6775,3.1766,875.0550,13.3363,1.5301,40.2969,874.3750,868.7850,863.1950,850.7630,-577301338.8454
2003-04-11,869.9400,869.2387,869.3933,868.4107,868.4525,869.9400,871.0273,1019.2218,905.1906,869.0034,32.1177,-73.0808,47.5496,46.1356,2.3100,-35.7646,0.2667,1.0027,-0.1993,869.9400,871.4639,0.9699,0.5137,0,17.5613,104.0921,-5.5567,15.1334,-0.5996,7.1592,6.5597,11.1038,18.1782,-7.0744,22.0777,11.5914,11.5914,13.1497,30.2801,33.4570,11.1038,1.2929,-0.1883,17.4200,14643182864.9924,-57894600000.0000,66.6667,50.0000,0.0000,-50.0000,47.3432,50.3777,14.1068,42.7498,4.3387,13.1483,873.0500,15.3782,1.7711,31.6552,873.2200,869.9400,866.6600,854.0106,-678906849.9960
2003-04-14,876.7650,879.8995,879.5866,883.1772,884.5596,876.7650,874.1809,1018.6506,904.9910,877.7187,84.7351,-0.1553,53.4309,50.4903,13.6500,69.4702,1.5661,1.0157,0.4352,876.7650,871.9482,0.7284,0.0306,0,17.3987,133.2448,-15.1983,11.2337,0.1148,7.1879,7.3027,10.3294,16.7635,-6.4341,24.9497,41.8212,41.8212,91.3786,63.6134,100.0000,10.3294,1.1997,0.9982,16.9600,15770177689.7633,-56763600000.0000,66.6667,0.0000,100.0000,100.0000,100.0000,59.3123,6.7084,26.2665,2.1694,8.4941,875.5900,16.1691,1.8265,40.3851,893.6950,876.7650,859.8350,857.0633,-300164673.9491
2003-04-15,888.0200,887.1732,888.9500,890.6903,891.2309,888.0200,881.5716,1018.0816,904.8492,886.5054,89.8972,-2.0027,67.1518,60.2914,22.5100,79.7944,2.5924,1.0259,0.6805,888.0200,872.0309,0.4294,-0.3350,0,17.1239,154.5705,-21.6070,3.4773,0.8471,7.3997,8.2468,9.4002,15.2587,-5.8585,40.3503,67.6383,67.6383,98.3865,77.8190,100.0000,9.4002,1.0878,0.5924,9.4200,17087761768.9883,-55303400000.0000,66.6667,0.0000,100.0000,100.0000,100.0000,80.8727,4.2388,40.0837,1.0847,10.2571,879.7850,12.7946,1.4363,43.4362,893.6000,888.0200,882.4400,859.9329,301294302.7280
2003-04-16,885.3600,882.3310,883.5433,881.8894,880.7500,885.3600,881.4602,1017.5142,904.5998,884.3779,38.7296,-89.4906,78.7210,72.9364,-5.3200,-22.5409,-0.6010,0.9940,0.1584,885.3600,872.4092,0.1653,-0.5805,0,16.7935,170.4857,-12.8642,-5.8774,0.4986,7.5244,8.0230,8.9990,13.8257,-4.8267,63.1744,80.0638,80.0638,50.4262,70.4811,11.4433,8.9990,1.0377,-0.5786,18.8400,15833857283.1190,-56891000000.0000,-66.6667,0.0000,100.0000,100.0000,47.9974,90.2901,1.7144,33.5978,0.5423,10.6285,887.3500,15.8173,1.7976,43.7340,896.2600,885.3600,874.4600,862.6304,120985701.9804
2003-04-17,886.7450,889.8304,889.0233,892.1829,892.7345,886.7450,881.6727,1016.9491,904.4896,889.1762,74.7614,-16.9321,84.5055,81.6132,2.7700,49.5228,0.3110,1.0031,0.4083,886.7450,873.1141,-0.0053,-0.7109,1,16.5236,180.3051,3.1225,-7.2204,1.0578,7.7888,8.8467,8.4859,12.4687,-3.9828,75.7309,79.4908,79.4908,89.6596,61.7492,73.8042,8.4859,0.9746,0.9344,14.6300,17215564613.5676,-55460400000.0000,66.6667,50.0000,50.0000,0.0000,47.5116,90.2901,0.8906,17.4540,0.2712,5.3143,887.3500,15.2237,1.7037,49.7993,900.4150,886.7450,873.0750,865.1659,475858543.0009
2003-04-21,892.7950,891.2835,892.5333,892.5520,892.3745,892.7950,884.7162,1016.3862,904.3648,891.6953,65.8643,-31.8979,90.3082,87.4069,12.1000,31.7287,1.3751,1.0138,0.3265,892.7950,874.2909,-0.2132,-0.8416,1,16.3580,192.3081,12.7053,-3.4812,1.1817,8.0842,9.2659,7.0998,11.0839,-3.9841,77.6171,73.2969,73.2969,79.8048,46.0929,53.0311,7.0998,0.8133,-0.1596,9.8400,16970000064.2935,-56579100000.0000,66.6667,0.0000,100.0000,100.0000,100.0000,96.1110,0.5410,27.2790,0.1356,6.8371,888.6050,12.5318,1.4049,56.1183,894.3650,892.7950,891.2250,867.5494,499639753.8311
2003-04-22,901.6900,904.6745,904.9167,909.5610,910.7078,901.6900,893.5694,1015.8264,904.4348,903.1149,91.3250,-1.4776,94.7604,92.5343,17.7900,82.6501,1.9909,1.0199,0.8417,901.6900,876.3184,-0.0130,-0.7162,1,16.2684,180.7434,21.6963,4.2635,2.3592,8.6740,11.0332,7.0060,10.0365,-3.0306,80.7481,89.4567,89.4567,98.9057,75.6118,100.0000,7.0060,0.7998,0.7732,25.0400,18552994283.6015,-54947900000.0000,66.6667,0.0000,100.0000,100.0000,100.0000,99.2125,0.1804,45.6420,0.0678,17.1485,899.2200,18.7859,2.0613,60.5330,921.0500,901.6900,882.3300,869.7898,967626614.0568
2003-04-23,915.1950,914.2382,916.4700,919.0549,919.4139,915.1950,904.8808,1015.2702,904.5807,914.0379,94.5422,-2.1791,97.1761,95.9682,27.0100,89.0844,3.0280,1.0303,0.9950,915.1950,879.4424,0.3348,-0.4296,1,16.2206,160.4390,9.6911,15.4200,3.3827,9.5197,12.9024,8.1908,9.2925,-1.1018,85.0277,92.3295,92.3295,98.2780,84.3437,100.0000,8.1908,0.9327,0.7767,9.8500,19976471028.6694,-53280700000.0000,66.6667,50.0000,100.0000,50.0000,100.0000,99.5918,0.1184,57.8794,0.0339,16.5743,903.2200,14.3179,1.5580,65.9931,922.8450,915.1950,907.5450,872.7263,1524034147.2110
2003-04-24,915.2250,912.3661,913.9600,913.3476,912.1889,915.2250,904.9101,1014.7171,904.6492,914.5839,54.4633,-63.6782,70.6244,83.9003,0.0600,8.9265,0.0066,1.0001,0.4730,915.2250,882.8651,0.4456,-0.3179,1,16.2192,153.5357,-1.9607,10.5934,3.2757,10.3386,13.6143,9.0858,8.8556,0.2302,91.3382,92.2285,92.2285,79.5017,66.6667,0.0000,9.0858,1.0326,-0.6156,12.3300,19595519084.2683,-54928800000.0000,-66.6667,0.0000,50.0000,50.0000,50.3930,44.0728,12.0721,31.0986,3.2170,8.2871,913.2150,13.3240,1.4619,61.4850,922.8150,915.2250,907.6350,876.4874,1491894869.6273
2003-04-25,905.1200,903.3287,903.0167,900.6434,899.0349,905.1200,902.1989,1014.1665,904.5908,906.0344,22.6014,-94.0001,57.5441,64.0843,-20.2100,-54.7972,-2.1991,0.9780,-0.2368,905.1200,885.4903,0.3573,-0.4077,1,16.1723,159.0632,5.1457,10.2695,2.1373,10.8729,13.0102,9.8423,8.7154,1.1269,85.3451,71.4774,71.4774,36.6525,33.3333,0.0000,9.8423,1.1174,-0.9073,13.9100,18507476950.1391,-56264600000.0000,-66.6667,100.0000,0.0000,-100.0000,-0.0000,44.4638,39.5773,15.2147,10.7785,4.1436,908.2700,13.6170,1.5150,54.1071,917.7400,905.1200,892.5000,879.9476,996924952.5177
2003-04-28,906.8250,911.0029,909.4967,912.6659,913.5791,906.8250,902.4334,1013.6191,904.6933,909.5527,68.8685,-16.0446,40.7690,49.1565,3.4100,37.7370,0.3741,1.0037,0.1653,906.8250,887.8905,0.2138,-0.5396,1,15.9815,167.6558,5.7262,12.5015,2.2356,11.4318,13.6674,12.4066,8.9463,3.4604,76.9379,67.1079,67.1079,85.1696,21.4376,64.3128,12.4066,1.4061,0.8289,19.3400,19344735428.2818,-54991600000.0000,66.6667,50.0000,0.0000,-50.0000,49.0173,23.9939,16.3523,26.6766,5.3892,8.7918,907.8350,16.4785,1.8012,64.1669,922.8550,906.8250,890.7950,883.1310,970208142.8802
2003-04-29,916.3400,915.5610,916.8400,917.6347,918.0760,916.3400,909.2808,1013.0751,904.8247,914.8508,74.5605,-25.1670,49.9405,45.3548,19.0300,49.1210,2.1172,1.0212,0.3593,916.3400,890.1399,0.0444,-0.6750,1,15.8926,177.4572,9.3522,15.7537,2.2672,11.9986,14.2659,15.4135,9.6144,5.7991,68.1807,65.9567,65.9567,76.0480,45.5125,72.2248,15.4135,1.7452,0.2283,13.1400,19384220793.5789,-53466000000.0000,66.6667,0.0000,100.0000,100.0000,100.0000,59.1121,9.0977,35.4031,2.6946,10.4859,911.5250,14.8093,1.6135,60.4085,919.3400,916.3400,913.3400,886.0597,883641323.9976
2003-04-30,917.3800,916.4670,917.2267,917.4602,917.2472,917.3800,910.4073,1012.5345,904.9457,916.9167,67.0420,-55.7078,54.5263,52.2334,2.0800,34.0841,0.2274,1.0023,0.2646,917.3800,892.3875,-0.1221,-0.7882,1,16.1013,187.0151,-0.7165,23.2778,2.0001,12.4987,14.4988,17.4387,10.5521,6.8865,70.3351,77.9408,77.9408,72.6047,74.0226,85.5300,17.4387,1.9700,-0.0892,10.3100,19406762615.9382,-55254510000.0000,-66.6667,0.0000,50.0000,50.0000,46.0565,59.1121,5.3636,20.8722,1.3473,5.2429,917.6700,12.5596,1.3698,62.4301,918.3000,917.3800,916.4600,889.4960,775068993.9329
2003-05-01,916.6100,916.3557,916.5067,916.6496,916.3455,916.6100,913.0263,1011.9971,905.0592,916.9583,59.0209,-29.7707,55.7141,55.1202,-1.5400,18.0418,-0.1678,0.9983,0.1308,916.6100,894.7586,-0.2725,-0.8730,1,16.4013,195.8131,-22.0851,16.6277,1.5743,12.8922,14.4666,18.4294,11.6570,6.7724,72.2922,72.9790,72.9790,70.2844,75.9492,70.0926,18.4294,2.0782,-0.0368,16.8500,20243602234.2854,-56652010000.0000,-66.6667,100.0000,0.0000,-100.0000,-0.0000,56.9019,32.4508,8.9136,9.5436,2.6215,912.4200,14.7048,1.6048,58.7397,917.2300,916.6100,915.9900,892.6229,926459374.3866
2003-05-02,923.1900,925.5052,925.4867,928.6531,929.5030,923.1900,919.4726,1011.4637,905.3094,924.3087,93.5143,-1.7309,49.7255,52.7198,13.1600,87.0286,1.4352,1.0144,0.5020,923.1900,896.9529,-0.2905,-0.8820,1,16.8835,196.8861,-18.1749,2.8360,1.9868,13.3889,15.3757,19.3892,13.0225,6.3667,77.1263,80.4591,80.4591,98.4882,85.2076,100.0000,19.3892,2.1807,0.7567,18.2100,21715965543.7861,-55097710000.0000,66.6667,50.0000,100.0000,50.0000,52.9651,43.7370,14.4975,37.0372,4.7718,12.1907,916.6950,16.4574,1.7695,63.5709,936.9700,923.1900,909.4100,895.4685,1372647458.1055
2003-05-05,928.3150,926.2017,927.7267,927.4832,927.1444,928.3150,920.7274,1010.9340,905.5219,926.8990,65.3374,-34.0456,54.6454,52.1855,10.2500,30.6748,1.1186,1.0112,0.3522,928.3150,898.8517,-0.2929,-0.8832,1,17.7961,197.0299,0.6563,0.6945,1.7938,13.8374,15.6312,21.0439,14.5822,6.4617,78.3867,81.7218,81.7218,76.3929,62.8016,18.3121,21.0439,2.3609,-0.3784,9.3300,20889728722.6635,-56544010000.0000,66.6667,0.0000,100.0000,100.0000,100.0000,59.5652,9.2522,36.5115,2.3859,9.4154,923.1150,12.8937,1.3916,61.5176,931.8450,928.3150,924.7850,898.9776,1167499280.3510
2003-05-06,930.4700,931.6606,931.7767,933.9074,934.1162,930.4700,921.8985,1010.4083,905.8105,931.5502,85.1768,-34.6612,67.0657,60.8555,4.3100,70.3535,0.4634,1.0046,0.4414,930.4700,900.6468,-0.2758,-0.8747,1,19.0300,196.0105,6.7380,6.0680,1.9530,14.3256,16.2787,21.7182,16.0853,5.6329,83.0257,86.8962,86.8962,85.8076,64.7136,75.8285,21.7182,2.4291,0.5926,13.2300,21237609065.9444,-54894410000.0000,66.6667,0.0000,100.0000,100.0000,100.0000,79.4859,4.5666,39.9548,1.1930,10.4377,932.0800,13.0618,1.3979,65.1878,938.3100,930.4700,922.6300,902.8169,1088127927.7362
2003-05-07,932.0050,930.3002,931.2100,930.5957,930.0148,932.0050,922.2426,1009.8865,906.0486,931.3721,50.2084,-75.5102,73.2758,70.1707,3.0700,0.4168,0.3313,1.0033,0.1890,932.0050,902.2249,-0.2677,-0.8706,1,20.1401,195.5283,4.0466,7.2549,1.5154,14.7045,16.2199,21.7201,17.4891,4.2310,82.3215,78.3463,78.3463,72.8385,31.3802,0.0000,21.7201,2.4208,-0.4413,10.8100,20615502518.5981,-56426310000.0000,-66.6667,0.0000,50.0000,50.0000,51.9134,79.4859,2.4987,21.8619,0.5965,5.2188,932.9950,11.9359,1.2840,61.6333,936.7750,932.0050,927.2350,907.2321,758794115.8984
2003-05-08,924.9450,923.6134,923.3867,921.4830,920.4807,924.9450,921.3659,1009.3681,906.1908,925.2276,19.2411,-96.8569,59.4498,66.3628,-14.1200,-61.5179,-1.5111,0.9849,-0.2429,924.9450,903.4574,-0.2875,-0.8805,1,21.1438,196.7073,8.5327,7.5258,0.4309,14.8122,15.2431,20.0852,18.6272,1.4580,75.9364,62.5666,62.5666,29.0537,25.2762,0.0000,20.0852,2.2327,-0.9444,9.9000,19389204692.4918,-57805910000.0000,-66.6667,100.0000,0.0000,-100.0000,-0.0000,45.6239,32.0034,11.9501,6.9882,2.6094,928.4700,10.9180,1.1864,57.2445,934.2950,924.9450,915.5950,911.1174,164899692.2130
2003-05-09,926.8400,930.1445,929.0300,931.6113,932.4763,926.8400,921.6978,1008.8535,906.4630,928.7481,70.4566,-2.5626,40.6795,50.0647,3.7900,40.9132,0.4077,1.0041,0.1299,926.8400,904.6694,-0.3034,-0.8883,1,22.1894,197.6612,8.9505,12.0691,0.4321,14.9203,15.3524,19.2647,19.3892,-0.1245,65.9399,56.9069,56.9069,68.8285,25.8916,77.6749,19.2647,2.1367,0.9733,13.5000,20644570125.5733,-56479810000.0000,66.6667,50.0000,0.0000,-50.0000,49.1718,21.9091,14.3096,22.3390,3.4941,5.4547,926.7450,12.2090,1.3080,62.5036,939.9799,926.8400,913.7000,914.5365,306386457.3937
2003-05-12,939.2600,940.1215,941.2100,943.9361,945.0070,939.2600,932.1032,1008.3435,906.8495,938.4925,86.1257,-6.5113,60.3818,50.5306,24.8400,72.2514,2.6992,1.0270,0.5913,939.2600,906.0404,-0.3017,-0.8875,1,23.2326,197.5575,-2.2446,13.6115,1.0209,15.1755,16.1963,19.4306,19.8356,-0.4049,61.1026,63.8343,63.8343,93.6208,59.2250,100.0000,19.4306,2.1488,0.6670,17.5400,21751377354.1091,-55101010000.0000,66.6667,0.0000,100.0000,100.0000,100.0000,80.0842,5.8727,53.1022,1.7471,15.7974,933.5550,14.8745,1.5738,63.1674,950.9600,939.2600,927.5600,917.5453,688580028.8296
2003-05-13,943.7050,941.5738,943.2367,943.3295,943.0001,943.7050,934.0189,1007.8378,907.2040,942.3098,68.6391,-28.6107,70.9396,65.6607,8.8900,37.2782,0.9524,1.0095,0.4467,943.7050,907.4735,-0.2917,-0.8826,1,24.3131,196.9618,-6.0352,11.7857,1.0187,15.4301,16.4488,20.6144,20.1884,0.4260,67.3250,81.2338,81.2338,81.2522,83.8435,73.8556,20.6144,2.2736,-0.3267,8.6000,21451267956.1263,-56519110000.0000,66.6667,0.0000,100.0000,100.0000,100.0000,81.4973,3.7212,36.5020,0.8735,8.5687,938.4050,11.7373,1.2456,56.5199,946.5150,943.7050,940.8950,920.2700,686844406.0743
2003-05-14,940.7900,940.0446,940.2867,940.1201,939.4503,940.7900,936.3572,1007.3363,907.5248,941.3233,47.7851,-67.0739,36.5280,53.7338,-5.8300,-4.4298,-0.6169,0.9938,0.1590,940.7900,908.8656,-0.2856,-0.8796,1,25.1597,196.5963,-17.7539,10.4042,0.6305,15.5878,16.2183,20.3684,20.4039,-0.0355,75.6070,81.7527,81.7527,70.3851,72.1774,42.6765,20.3684,2.2408,-0.2506,12.0500,20989440123.7666,-57920910000.0000,-66.6667,0.0000,50.0000,50.0000,50.3502,2.1164,17.2645,18.0110,4.1067,4.2843,941.3750,11.8936,1.2662,56.8799,943.8100,940.7900,937.7700,924.0836,476748758.6441
2003-05-15,942.9750,944.4615,944.2067,945.9590,946.2097,942.9750,937.3954,1006.8392,907.9162,944.2044,79.0042,-12.0092,28.2804,32.4042,4.3700,58.0084,0.4638,1.0046,0.2655,942.9750,910.2507,-0.2794,-0.8765,1,25.8378,196.2245,-12.5860,-0.9181,0.6837,15.7587,16.4424,20.1409,20.4874,-0.3465,81.6686,82.0193,82.0193,94.4206,65.9860,81.4258,20.1409,2.2094,0.7828,9.4400,21999503052.7364,-56412210000.0000,66.6667,50.0000,100.0000,50.0000,51.9413,20.0328,9.6251,14.4475,2.0534,3.0822,941.7350,10.6668,1.1268,59.8246,950.3650,942.9750,935.5851,927.3633,668843402.2181
